C0039,SINGAPORE,CREATIVE SOFTWARE PTE LTD,NULL,6278 0097,198501669N,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
C0040,SINGAPORE,CHELETRADE STATIONERY & ENTERPRISE,NULL,6563 7122,,Peiwen,,NET DUE,NULL,SGD,CHEQUE,36:55.0,Peiwen,30:15.7,FNC011,1
C0041,SINGAPORE,CH00 CHIANG MARKETING PTE LTD,NULL,63685922,199103762R,MNG003,http://,NET DUE,NULL,SGD,CASH,36:42.3,MNG003,36:42.3,MNG003,1
C0042,SINGAPORE,COOL AIR SYSTEMS TRADING PTE LTD,NULL,63168885,200715125W,MNG003,http://,NET DUE,NULL,SGD,CASH,38:48.8,MNG003,38:48.8,MNG003,1
C0043,NULL,C.T.E. MOTOR TRADING,NULL,NULL,,FNC003,http://,NET DUE,NULL,SGD,CASH,52:31.9,FNC003,52:31.9,FNC003,1
C0044,NULL,CONCORDE AUTO ACCESSORIES (S) PTE LTD,NULL,NULL,,FNC003,http://,NET DUE,NULL,SGD,CASH,38:33.5,FNC003,46:02.7,PUR003,1
C0045,NULL,CHAN HUAT LIGHTING (S) PTE LTD,NULL,NULL,,FNC005,http://,NET DUE,NULL,SGD,CASH,59:35.0,FNC005,15:34.1,PUR003,1
C0046,SINGAPORE,CTS PACIFIC PTE LTD,NULL,68911551,,FNC004,http://,NET 30,NULL,SGD,CHEQUE,59:02.1,FNC004,16:32.9,FNC008,1
C0047,SINGAPORE,COMLAB TECHNOLOGIES PTE LTD,NULL,68831101,,FNC004,http://,NET DUE,NULL,SGD,CASH,54:56.2,FNC004,54:56.2,FNC004,1
C0048,SINGAPORE,CHLORIDE BATTERIES S.E. ASIA PTE.LIMITED,NULL,62652444,,FNC004,http://,NET DUE,NULL,SGD,CASH,08:34.0,FNC004,08:45.1,FNC004,1
C0049,SINGAPORE,COOLTEC INDUSTRIES SDN.BHD.,NULL,02-03-6186 9969 (A/C),,FNC004,http://,NET DUE,NULL,RM,CASH,59:25.7,FNC004,17:21.1,PUR003,1
C0050,SINGAPORE,COOLMAN REFRIGERATION PTE LTD,NULL,6848 4236,,FNC004,http://,NET DUE,NULL,SGD,CHEQUE,37:48.2,FNC004,54:23.0,PUR003,1
C0051,SINGAPORE,COOLMAN REFRIGERATION PTE LTD,NULL,6848 4236,,FNC004,http://,NET 30,NULL,SGD,CHEQUE,55:59.4,FNC004,30:07.4,FNC004,0
C0052,UNITED STATES,CAREFREE OF COLORADO,NULL,303-469-3324/303-410-6204,,FNC004,http://www.carefreeofcolorado.com,NET DUE,NULL,USD,TT,22:14.4,FNC004,22:14.4,FNC004,1
C0053,SINGAPORE,C&M ELECTRONIC ENGINEERING SERVICES,NULL,6755 7255,,FNC004,http://www.cmees.com,NET 30,NULL,SGD,CHEQUE,02:47.0,FNC004,02:47.0,FNC004,1
C0054,SINGAPORE,CRAMOIL SINGAPORE PTE LTD,NULL,6861 1101,198802747H,FNC004,http://www.cramoil.com.sg,NET 30,NULL,SGD,CHEQUE,47:08.6,FNC004,15:59.7,PUR003,1
C0055,SINGAPORE,CHS MACHINERY PTE LTD,NULL,6283 0059,,FNC004,http://,NET 7,NULL,SGD,CHEQUE,12:23.8,FNC004,06:55.8,FNC008,1
C0056,SINGAPORE,CALLINGTON SINGAPORE PTE LTD,NULL,6271 0091,201319676C,FNC004,http://www.canlington.con,NET 30,NULL,SGD,CHEQUE,21:12.7,FNC004,21:12.7,FNC004,1
C0057,TURKEY,CONTA ELASTIK URUNLER A.S,NULL,+90 262 642 9988/524,,FNC008,www.conta.com.tr,NET DUE,NULL,EUR,TT,35:08.9,FNC008,35:08.9,FNC008,1
C0058,SINGAPORE,COCONUTTREE LIGHTING SOLUTIONS PTE LTD,NULL,67026486,202001363W,FNC008,http://www.coconuttreelighting.com.sg,NET 30,NULL,SGD,CHEQUE,07:29.0,FNC008,15:57.7,PUR002,1
C0059,SINGAPORE,CASTROL SINGAPORE PTE LIMITED,NULL,,202034037D,FNC008,,NET 30,NULL,SGD,CHEQUE,55:32.7,FNC008,55:32.7,FNC008,1
C0060,SINGAPORE,CHIN CHENG NEWSPAPER AGENCY,NULL,8285 6678 / 9876 5087,53329373A,FNC008,http://,NET 30,NULL,SGD,CHEQUE,45:27.2,FNC008,45:27.2,FNC008,1
C0061,SINGAPORE,CH STEEL SUPPLIES PTE LTD,NULL,69709833,201921971Z,FNC011,http://,NET 30,NULL,SGD,CHEQUE,25:34.2,FNC011,05:11.6,PUR003,1
C0062,NULL,CHUAN KOK HARDWARE & MACHINERY PTE LTD,NULL,NULL,198201577Z,FNC012,http://www.chuankok.com/,NET DUE,NULL,SGD,CHEQUE,08:54.5,FNC012,19:01.8,FNC012,1
D0001,MALAYSIA,DSI INDUSTRIES SDN BHD,NULL,604-731632,,Peiwen,,NET 30,NULL,RM,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
D0002,SINGAPORE,DENNISON TRANSOCEANIC CORPORATION,NULL,2736611,S85FC3606F,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
D0003,KOREA,DONGHWAN INDUSTRIAL CORP.,NULL,551-82-9111/8,,Peiwen,,NET 30,NULL,USD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
D0004,SINGAPORE,DR. W. K. KOO & ASSOCIATES,NULL,,199707052H,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
D0005,SINGAPORE,DELTA COACH BUILDER,NULL,3689786,41327000M,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
D0006,SINGAPORE,DUNLOP SINGAPORE,NULL,2682066,37956300B,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
D0007,NULL,NOT IN USE,NULL,NULL,,Peiwen,,NET 15,NULL,SGD,MASTER,36:55.0,Peiwen,36:55.0,Peiwen,1
D0008,SINGAPORE,DATA TRACK TECHNOLOGIES PTE LTD,NULL,6745 8829,200209885E,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,27:33.1,FNC004,1
D0009,SINGAPORE,DOW CHEMICAL PACIFIC (SINGAPORE) PTE LTD,NULL,7388730,199206043M,Peiwen,,NET 45,NULL,USD,TT,29:06.1,Peiwen,04:43.5,PUR003,1
D0010,NEDERLAND,DUTCH ELECTRO MANUFACTURING CO.,NULL,+31(0)455245757,,Peiwen,,NET DUE,NULL,EUR,WIRE,29:06.1,Peiwen,01:13.0,PUR001,1
D0011,SINGAPORE,THE DEVELOPMENT BANK OF SINGAPORE LTD,NULL,,196800306E,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
D0011-A,SINGAPORE,DANFOSS INDUSTRIES PTE LTD,NULL,6885 9773 / 6885 9788,198305749C,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,20:58.3,PUR003,1
D0012,SINGAPORE,DOMETIC PTE LTD,NULL,6795 3177,200003050K,Peiwen,,NET 30,NULL,USD,CHEQUE,29:06.1,Peiwen,06:18.1,PUR003,1
D0013,SINGAPORE,DAL COURIER SERVICES,NULL,6872 2912 / 6872 2794/ 6469 4875,52832410A,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
D0014,SINGAPORE,DING SHENG TRANSPORT SERVICES PTE LTD,NULL,6779 5839,200804043R,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
D0015,SINGAPORE,DESTEC KRONORS ENTERPRISE,NULL,91828919,53094746C,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,21:22.8,PUR003,1
D0016,SINGAPORE,DPEX Worldwide Express (S) Pte Ltd,NULL,6214 8888,199906930D,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,14:50.1,FNC004,1
D0017,SINGAPORE,DAMA TRADING PTE LTD,NULL,6743 6100/9748 2401,198305798N,Peiwen,www.dama.com.sg,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,20:14.5,PUR003,1
D0018,SINGAPORE,DUAL-LITE ELECTRIC PTE LTD,NULL,6392 3133,199407041N,Peiwen,,NET DUE,NULL,SGD,CASH,29:06.1,Peiwen,25:58.2,PUR003,1
D0019,MALAYSIA,DELUXE SEATING,NULL,016-7008180,,Peiwen,,NET 30,NULL,RM,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
D0020,SINGAPORE,CHUAN GUAN SYSTEM SUPPLIES,NULL,8185 6886,199306815R,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,23:40.0,PUR003,1
D0021,SINGAPORE,DENYO UNITED MACHINERY PTE LTD,NULL,6862 2301,,FNC005,http://,NET DUE,NULL,SGD,CASH,45:47.7,FNC005,55:56.0,PUR003,1
D0022,SINGAPORE,Dr. LED PTE LTD,NULL,6276 3200,3933013217,FNC004,http://,NET DUE,NULL,SGD,CHEQUE,54:03.8,FNC004,41:51.1,PUR003,1
D0023,SINGAPORE,DHL EXPRESS (SINGAPORE) PTE LTD,NULL,,197000723M,FNC004,http://www.dhl.com,NET 30,NULL,SGD,CHEQUE,09:27.0,FNC004,40:39.5,FNC004,1
D0024,SINGAPORE,DHL GLOBAL FORWARDING (S) PTE LTD,NULL,6542 7668,M2-0010793-4,FNC004,http://,NET 30,NULL,SGD,CHEQUE,10:46.5,FNC004,02:10.2,FNC008,1
D0025,SINGAPORE,DR. W. K. KOO & ASSOCIATES PTE LTD,NULL,6791 7244,,FNC008,http://,NET DUE,NULL,SGD,CASH,11:30.0,FNC008,03:36.2,FNC008,1
E0001,SINGAPORE,EMAS SUPPLIES & SERVICES PTE LTD,NULL,7446648,199207013K,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,19:16.4,PUR003,1
E0002,MALAYSIA,EAST MALAYSIA SHIPPING & TRANSPORT AGENCY,NULL,07-547772,,Peiwen,,NET 30,NULL,RM,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
E0003,SINGAPORE,EXPAND ENGINEERING WORKS,NULL,62694150,06337300M,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,15:27.7,FNC004,1
E0004,SINGAPORE,ENERCHEM (S) PTE LTD,NULL,6257 9923,199300172Z,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,32:14.3,PUR003,1
E0005,SINGAPORE,ENG HUP AUTO PARTS ACCESSORIES CO.,NULL,7690452/3,23832400A,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
E0006,SINGAPORE,EXCEL VENTURE TRADING PTE LTD,NULL,3832200,198701901C,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
E0007,SINGAPORE,EASTERN (1961) CO. PTE LTD,NULL,,196100112Z,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,17:21.3,FNC003,1
E0008,SINGAPORE,ELECTRO-PLASTIC SUPPLIES,NULL,7876356,40000000L,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
E0009,SINGAPORE,EVERBEAUTY ART STUDIO,NULL,6565 5128,20789500K,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,03:45.2,FNC004,1
E0010,SINGAPORE,ELEKTRIM TECHTOP MOTORS PTE LTD,NULL,6863 9500,198306117K,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,17:51.0,FNC004,1
E0011,SINGAPORE,ATOFINA SOUTH EAST ASIA PTE LTD,NULL,8621228,198305378K,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
E0012,SINGAPORE,EVERWELL CABLES & ELECTRICAL (S.E.A.) PTE LTD,NULL,67473336,199705205N,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,38:01.2,PUR003,1
E0013,SINGAPORE,ELECTROLMECH ELECTRICAL ENTERPRISE CO.PTE LTD,NULL,68423588,199502232D,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
E0014,SINGAPORE,EASEL CHEMIE PTE LTD,NULL,6861 1101,200413948H,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,19:32.0,PUR003,1
E0015,SINGAPORE,ENG GUAN BUILDING MATERIALS PTE LTD,NULL,62661996,199900267W,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
E0016,SINGAPORE,ENTREPOT MARKETING PTE LTD,NULL,6743 3388,198403608R,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,39:45.2,PUR003,1
E0017,GERMANY,EBRO ELECTRONIC GMBH & CO. KG,NULL,(0841) 954780,,Peiwen,,NET 30,NULL,EUR,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
E0018,SINGAPORE,EBRO ELECTRONIC SINGAPORE PTE LTD,NULL,6258 0221,200605040M,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
E0019,SINGAPORE,EVOLTECH TRADING AND CONTRACT SERVICES,NULL,6294 2898,52877050X,Peiwen,www.evoltech.com.sg,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
E0020,GERMANY,"EUROSCAN GROUP,DE",NULL,49-228-689798-0,,Peiwen,,NET 30,NULL,EUR,CHEQUE,29:06.1,Peiwen,57:59.0,PUR003,1
E0021,AUSTRALIA,EUROSCAN ASIA PACIFIC PTY LTD,NULL,+61 7 5549 4088,,Peiwen,,NET 15,NULL,EUR,CHEQUE,29:06.1,Peiwen,42:52.2,PUR003,1
E0022,SPAIN,EUROFRIGO  SRI,NULL,3.90523E+11,,Peiwen,,NET 30,NULL,EUR,CHEQUE,29:06.1,Peiwen,49:23.7,PUR001,1
E0023,SINGAPORE,ARROW ELECTRONICS ASIA (S) PTE LTD,NULL,65598388,199403961E,Peiwen,,NET DUE,NULL,USD,CHEQUE,29:06.1,Peiwen,44:51.1,PUR003,1
E0024,SINGAPORE,EQUIPSOURCE PTE LTD,NULL,6759 2296,200310898E,Peiwen,,NET 7,NULL,SGD,CHEQUE,29:06.1,Peiwen,27:10.9,PUR003,1
E0025,SINGAPORE,ELITE MACHINERY PTE LTD,NULL,6298 7600,198700634M,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
E0026,SINGAPORE,EU GUAN ENGINEERING SERVICES,NULL,6898 2556,52979010J,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
E0027,SINGAPORE,ETTA ASSOCIATES,NULL,6741 2000,23809000X,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
E0028,SINGAPORE,ENG GUAN HARDWARE PTE LTD,NULL,6261 0690(SALES)/6266 0211(A/C),198204304W,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,31:38.9,PUR003,1
E0029,SINGAPORE,EDL PTE LTD,NULL,6369 0990,200208181D,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
E0030,SINGAPORE,ELECTROHEAT SINGAPORE PTE LTD,NULL,6844 5155,200304126Z,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
E0031,SINGAPORE,EANG CONTAINER ENGINEERING,NULL,9833 6781,53084755L,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,30:45.3,FNC003,1
E0032,SINGAPORE,EWIS DECO PTE LTD,NULL,6365 2800,197800885N,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
E0033,SINGAPORE,ENG AUTO SPARE PARTS,NULL,9640 7339 / 9665 7601,40858000C,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
E0034,SINGAPORE,EWINS PTE LTD,NULL,6459 3311,,Peiwen,,NET 30,NULL,SGD,CHEQUE,36:55.0,Peiwen,09:39.8,PUR004,1
E0035,NULL,EWINS MARKETING PTE LTD,NULL,NULL,,FNC003,http://,NET DUE,NULL,SGD,CASH,32:16.5,FNC003,54:45.0,FNC003,1
E0036,NULL,DANFOSS POWER SOLUTIONS II PTE. LTD.,NULL,NULL,202015662N,FNC003,http://,NET 30,NULL,SGD,CHEQUE,51:28.0,FNC003,15:47.1,PUR003,1
E0037,SINGAPORE,ENGINEERING MANUFACTURING SERVICES (S) PTE LTD,NULL,6867 8384/6268 7112,,FNC004,http://,NET DUE,NULL,SGD,CASH,37:44.0,FNC004,37:44.0,FNC004,1
E0038,SINGAPORE,ebm-papst SEA Pte Ltd**,NULL,65513789,,FNC004,http://,NET DUE,NULL,SGD,CASH,34:00.0,FNC004,06:37.3,PUR003,1
E0039,SINGAPORE,EVERMECH ENGINEERING PTE LTD,NULL,6225 8149/9632 4751,M2-00033510-4,FNC004,http://,NET DUE,NULL,SGD,CHEQUE,58:22.4,FNC004,45:26.6,PUR003,1
E0040,SINGAPORE,ELITE SPRING INDUSTRIES,NULL,6566 2252,502641003,FNC004,http://elitespring.com,NET DUE,NULL,SGD,CHEQUE,08:52.5,FNC004,08:52.5,FNC004,1
E0041,SINGAPORE,ELECTRON MOTOR WORKS,NULL,9695 1366,,FNC004,http://,NET 30,NULL,SGD,CHEQUE,13:37.6,FNC004,13:37.6,FNC004,1
E0042,SINGAPORE,EQUIP MEDICAL PTE LTD,NULL,6562 3008,199707854-G,FNC004,http://,NET 30,NULL,SGD,CHEQUE,10:53.4,FNC004,01:15.1,PUR002,1
E0043,SINGAPORE,EXPEDITORS SINGAPORE PTE LTD,NULL,6510 7900,198104553R,FNC004,http://,NET 30,NULL,SGD,CHEQUE,38:38.1,FNC004,38:38.1,FNC004,1
E0044,SINGAPORE,ESSENTRA COMPONENTS PTE LTD,NULL,6841 3266,199106474R,FNC004,http://www.essentracomponents.com.sg,NET DUE,NULL,SGD,CHEQUE,16:28.7,FNC004,12:04.4,PUR003,1
E0045,SINGAPORE,E MODERN INTERIOR DESIGN,NULL,8113 9760,53192968W,FNC004,http://,NET DUE,NULL,SGD,CHEQUE,42:16.2,FNC004,32:11.8,PUR003,1
E0046,SINGAPORE,EQUATORIAL PETROLEUM ENTERPRISE PTE LTD,NULL,6266 8500,,FNC004,http://,NET 30,NULL,SGD,CHEQUE,50:54.5,FNC004,50:54.5,FNC004,1
E0047,SINGAPORE,ELEMENT14 PTE LTD,NULL,6788 0200,199501672R,FNC004,http://www.element14.com.sg,NET 30,NULL,SGD,CHEQUE,52:11.5,FNC004,58:46.2,FNC008,1
E0048,SINGAPORE,EVER WIN ENTERPRISES PTE LTD,NULL,6221 6810,197802637R,FNC004,http://WWW.EVERWIN.COM.SG,NET 30,NULL,SGD,CHEQUE,23:47.8,FNC004,43:20.1,PUR003,1
E0049,SINGAPORE,EVERBRITE ABRASIVE PTE LTD,NULL,6484 7582,20140097H,FNC004,http://,NET 30,NULL,SGD,CHEQUE,18:15.2,FNC004,13:45.9,PUR003,1
E0050,SINGAPORE,EASTERN WIN ENTERPRISES PTE LTD,NULL,6419 2150,198100891D,FNC004,http://WWW.EASTERNWIN.COM,NET DUE,NULL,SGD,CHEQUE,11:02.5,FNC004,11:02.5,FNC004,1
E0051,SINGAPORE,ECOGLOO PTE LTD,NULL,69043323 / 82996888,201836772W,FNC008,http://,NET 30,NULL,SGD,CHEQUE,23:16.7,FNC008,23:11.5,FNC008,1
E0052,SINGAPORE,EPICUS PTE LTD,NULL,6289 3939,200309360R,FNC008,WWW.EPICUS.COM.SG,NET DUE,NULL,SGD,CHEQUE,01:42.5,FNC008,04:17.8,PUR003,1
E0053,SINGAPORE,ECHAN INDUSTRIES PTE LTD,NULL,62870066,199502429 / M289203036,FNC008,http://,NET 30,NULL,SGD,CHEQUE,15:09.3,FNC008,32:33.3,PUR003,1
E0054,SINGAPORE,ES-TEAM LIGHTING PTE LTD,NULL,87800068 / 68440770,199307700K,FNC012,www.esteam.com.sg,NET DUE,NULL,SGD,CHEQUE,39:00.3,FNC012,42:08.9,FNC012,1
F0001,SINGAPORE,FAR EAST GROUP LIMITED,NULL,(65) 62939733,196400096C,Peiwen,,NET 60,NULL,SGD,CHEQUE,29:06.1,Peiwen,46:13.8,PUR003,1
F0002,JAPAN,SUBARU CUSTOMIZE WORKS CO. LTD.,NULL,03-3347-2492,,Peiwen,,NET 30,NULL,YEN,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
F0003,SINGAPORE,FOO LIM AUTO REPAIRS & ACCESSORIES,NULL,2617697,46773000L,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
F0004,SINGAPORE,FOSTER ASIA PACIFIC PTE. LTD.,NULL,8616611,199308520D,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
F0005,SINGAPORE,FLUID CONTROLS PTE LTD,NULL,7601766,198004440M,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
F0006,SINGAPORE,OMERIN ASIA PTE LTD,NULL,6255 4778,199306957D,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
F0007,SINGAPORE,FONG EE INDUSTRIAL (PTE) LIMITED,NULL,6749 5997 / 67492278 [A/C],197602013M,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
F0008,HONG KONG,FORTUNE INDUSTRY INTERNATIONAL CO LTD,NULL,,,Peiwen,,NET DUE,NULL,USD,CHEQUE,29:06.1,Peiwen,57:20.8,PUR001,1
F0009,USA,FIRE RESEARCH CORP.,NULL,631-3609727,,Peiwen,,NET 30,NULL,USD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
F0010,ITALY,FIC S.P.A.,NULL,39-0343-43103,,Peiwen,,NET 30,NULL,USD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
F0011,FRANCE,FERMOD S.A.,NULL,01-42-969406,,Peiwen,,NET 30,NULL,EUR,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
F0012,SINGAPORE,FORTUNA INDUSTRIAL GAS TRADING & SUPPLY,NULL,6481 8600,42553400J,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
F0013,SINGAPORE,FUSIONWELD (S) PTE LTD,NULL,6264 3881,198801198Z,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
F0014,ITALY,FRASCOLD S.P.A,NULL,+39 0331 742201,,Peiwen,www.frascold.com,NET DUE,NULL,EUR,TT,29:06.1,Peiwen,49:07.6,PUR001,1
F0015,MALAYSIA,FIELDCON AUTOMATION SDN. BHD.,NULL,07-662 3845 / 07-662 3846,,Peiwen,,NET 30,NULL,RM,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
F0016,SINGAPORE,FLOORSPEC PTE LTD,NULL,6484 5550,200103270H,Peiwen,,NET DUE,NULL,SGD,CHEQUE,29:06.1,Peiwen,17:18.8,PUR002,1
F0017,SINGAPORE,FLUID-TEC ENGINEERING & TRADING PTE LTD,NULL,6265 8961,199203856E,Peiwen,,NET DUE,NULL,SGD,CHEQUE,29:06.1,Peiwen,47:30.1,PUR002,1
F0018,SINGAPORE,FUCHS LUBRICANTS PTE LTD,NULL,65588133 DID: 6558 8134,198701816N,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
F0019,SINGAPORE,FREIGHT LINKS EXPRESS PTE LTD,NULL,6267 5511,198100143Z,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
F0020,SOUTH AFRICA,FAIRBRIDGE TECHNOLOGIES (PTY) LTD,NULL,+27 82 680 6767 / +27 11 608 0911 / +27 82881 922,,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
F0021,SINGAPORE,F & N FOODS PTE LTD,NULL,6210 8108,196700390K,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,29:06.1,Peiwen,1
F0022,SINGAPORE,FIRST PRICE POWER,NULL,9644 4383,53138565E,Peiwen,,NET 30,NULL,SGD,CHEQUE,29:06.1,Peiwen,18:41.0,FNC008,1
F0023,SINGAPORE,FILTRATION SOLUTION PTE LTD,NULL,6265 4137,,Peiwen,,NET 30,NULL,SGD,CHEQUE,36:55.0,Peiwen,47:42.5,PUR003,1
F0024,SINGAPORE,FEDERAL EXPRESS (SINGAPORE) PTE LTD,NULL,,,FNC004,http://,NET DUE,NULL,SGD,CASH,55:48.5,FNC004,55:48.5,FNC004,1
F0025,CHINA,"FOSHAN RISE AUTOMOTIVE AIR CONDITIONING CO.,LTD",NULL,0086-757-82067300,,FNC004,http://,NET DUE,NULL,CNY,TT,27:34.0,FNC004,34:20.1,FNC004,1
F0026,SINGAPORE,FIRETRONICS (S) PTE LTD,NULL,6484 1201,200820055C,FNC004,http://,NET DUE,NULL,SGD,CASH,14:56.8,FNC004,40:36.2,PUR003,1
F0027,SINGAPORE,FIRST AID SUPPLIES PTE LTD,NULL,6292 0432 / 6293 8857,,FNC004,http://efirstaid.com.sg,NET 30,NULL,SGD,CHEQUE,38:54.5,FNC004,38:54.5,FNC004,1
F0028,MALAYSIA,FLEXIBLE MACHINING SYSTEM (M) SDN BHD,NULL,603-6092 4848,209159-X,FNC004,http://,NET 30,NULL,SGD,TT,41:48.0,FNC004,34:25.5,PUR003,1
F0029,SINGAPORE,FMB TRADING AND ENGINEERING PTE LTD,NULL,6365 4509,,FNC004,http://WWW.FMBTNE.COM.SG,NET DUE,NULL,SGD,CHEQUE,54:22.4,FNC004,54:22.4,FNC004,1
F0030,SINGAPORE,FORANCE AIR-CON & REFRIGERATION PARTS SUPPLIES PTE LTD,NULL,6744 1288,199106130W,FNC004,http://WWW.FORANCE.COM,NET DUE,NULL,SGD,CHEQUE,53:40.0,FNC004,53:40.0,FNC004,1
F0031,SINGAPORE,FIRM HARDWARE PTE LTD,NULL,6741 4188,198901846Z,FNC004,http://WWW.FIRMHARDWARE.COM.SG,NET DUE,NULL,SGD,CHEQUE,02:59.6,FNC004,02:59.6,FNC004,1
F0032,SINGAPORE,FOCUS SOLUTIONS (S) PTE LTD,NULL,68996686,,FNC008,http://,NET DUE,NULL,SGD,CHEQUE,00:23.5,FNC008,00:49.2,FNC008,1
F0033,SINGAPORE,FMD 2008 PTE. LTD.,NULL,6567486505,200801174K,FNC008,http://,NET DUE,NULL,SGD,CHEQUE,58:59.0,FNC008,58:59.0,FNC008,1
F0034,SINGAPORE,FENG XIANG RUBBER PARTS TRADING,NULL,6250 1161,52912273A,FNC008,http://www.fengxiangrubber.com,NET DUE,NULL,SGD,CHEQUE,17:33.5,FNC008,17:33.5,FNC008,1
