100000459,100000459,0,1
100000460,100000460,0,1
100000461,100000461,0,1
100000462,100000462,0,1
100000463,100000463,0,1
100000464,100000464,0,1
100000465,100000465,0,1
100000466,100000466,0,1
100000467,100000467,0,1
100000468,100000468,0,1
100000469,100000469,0,1
100000470,100000470,0,1
100000471,100000471,0,1
100000472,100000472,0,1
100000473,100000473,0,1
100000474,100000474,0,1
100000475,100000475,0,1
100000476,100000476,0,1
100000477,100000477,0,1
100000478,100000478,0,1
100000479,100000479,0,1
100000480,100000480,0,1
100000481,100000481,0,1
100000482,100000482,0,1
100000483,100000483,0,1
100000484,100000484,0,1
100000485,100000485,0,1
100000486,100000486,0,1
100000487,100000487,0,1
100000488,100000488,0,1
100000490,100000490,0,1
100000491,100000491,1,1
100000492,100000492,0,1
100000493,100000493,0,1
100000494,100000494,0,1
100000495,100000495,0,1
100000496,100000496,0,1
100000497,100000497,0,1
100000498,100000498,0,1
100000499,100000499,0,1
100000500,100000500,0,1
100000501,100000501,0,1
100000502,100000502,0,1
100000503,100000503,0,1
100000504,100000504,0,1
100000505,100000505,0,1
100000506,100000506,8,1
100000507,100000507,2,1
100000508,100000508,3,1
100000509,100000509,1,1
100000510,100000510,2,1
100000511,100000511,1,1
100000512,100000512,2,1
100000513,100000513,1,1
100000514,100000514,0,0
100000515,100000515,0,1
100000516,100000516,8,1
100000517,100000517,1,1
100000518,100000518,2,1
100000519,100000519,2,1
100000520,100000520,2,1
100000521,100000521,6,1
100000522,100000522,1,1
100000523,100000523,1,1
100000524,100000524,1,1
100000525,100000525,1,1
100000526,100000526,1,1
100000527,100000527,1,1
100000528,100000528,1,1
100000529,100000529,2,1
100000530,100000530,1,1
100000531,100000531,5,1
100000532,100000532,1,1
100000533,100000533,1,1
100000534,100000534,1,1
100000535,100000535,2,1
100000536,100000536,1,1
100000537,100000537,1,1
100000538,100000538,2,1
100000539,100000539,1,1
100000540,100000540,1,1
100000541,100000541,1,1
100000542,100000542,2,1
100000543,100000543,1,1
100000544,100000544,0,1
100000545,100000545,1,1
100000546,100000546,1,1
100000547,100000547,2,1
100000548,100000548,1,1
100000549,100000549,3,1
100000550,100000550,1,1
100000551,100000551,7,1
100000553,100000553,0,0
100000554,100000554,1,1
100000555,100000555,0,1
100000556,100000556,3,1
100000557,100000557,1,1
100000558,100000558,0,1
100000559,100000559,0,1
100000560,100000560,1,1
100000561,100000561,4,1
100000562,100000562,6,1
100000563,100000563,2,1
100000564,100000564,1,1
100000565,100000565,1,1
100000566,100000566,1,1
100000567,100000567,1,1
100000568,100000568,1,1
100000569,100000569,1,1
100000570,100000570,1,1
100000571,100000571,1,1
100000572,100000572,10,1
100000573,100000573,1,1
100000574,100000574,1,1
100000575,100000575,1,1
100000576,100000576,3,1
100000577,100000577,3,1
100000578,100000578,2,1
100000579,100000579,1,1
100000580,100000580,1,1
100000581,100000581,1,1
100000582,100000582,1,1
100000583,100000583,1,1
100000584,100000584,1,1
100000585,100000585,0,1
100000586,100000586,0,0
100000587,100000587,0,0
100000588,100000588,0,1
100000589,100000589,0,1
100000590,100000590,2,1
100000591,100000591,2,1
100000593,100000593,2,1
100000594,100000594,1,1
100000595,100000595,1,1
100000596,100000596,1,1
100000597,100000597,2,1
100000598,100000598,2,1
100000599,100000599,1,1
100000600,100000600,1,1
100000601,100000601,1,1
100000602,100000602,1,1
100000603,100000603,1,1
100000604,100000604,1,1
100000605,100000605,2,1
100000606,100000606,2,1
100000607,100000607,1,1
100000608,100000608,1,1
100000609,100000609,1,1
100000610,100000610,4,1
100000611,100000611,4,1
100000612,100000612,2,1
100000613,100000613,1,1
100000614,100000614,1,1
100000615,100000615,2,1
100000616,100000616,1,1
100000617,100000617,0,1
100000618,100000618,1,1
100000619,100000619,0,1
100000620,100000620,0,1
100000621,100000621,0,1
100000622,100000622,1,1
100000623,100000623,0,1
100000624,100000624,2,1
100000625,100000625,1,1
100000626,100000626,0,0
100000627,100000627,0,1
100000628,100000628,0,1
100000629,100000629,5,1
100000630,100000630,1,1
100000631,100000631,2,1
100000632,100000632,1,1
100000633,100000633,0,1
100000634,100000634,1,1
100000635,100000635,1,1
100000636,100000636,1,1
100000637,100000637,2,1
100000638,100000638,2,1
100000639,100000639,1,1
100000640,100000640,1,1
100000641,100000641,2,1
100000642,100000642,1,1
100000643,100000643,7,1
100000644,100000644,3,1
100000645,100000645,1,1
100000646,100000646,4,1
100000647,100000647,1,1
100000648,100000648,2,1
100000649,100000649,2,1
100000650,100000650,3,1
100000651,100000651,1,1
100000652,100000652,0,1
100000653,100000653,6,1
100000654,100000654,1,1
100000655,100000655,1,1
100000656,100000656,3,1
100000657,100000657,7,1
100000658,100000658,4,1
100000659,100000659,1,1
100000660,100000660,7,1
100000661,100000661,4,1
100000662,100000662,7,1
100000663,100000663,2,1
100000664,100000664,1,1
100000665,100000665,4,1
100000666,100000666,12,1
100000667,100000667,1,1
100000668,100000668,4,1
100000669,100000669,1,1
100000670,100000670,1,1
100000671,100000671,2,1
100000672,100000672,2,1
100000673,100000673,2,1
100000674,100000674,4,1
100000675,100000675,1,1
100000676,100000676,1,1
100000677,100000677,1,1
100000678,100000678,1,1
100000679,100000679,1,1
100000680,100000680,1,1
100000681,100000681,1,1
100000682,100000682,1,1
100000683,100000683,1,1
100000684,100000684,4,1
100000685,100000685,7,1
100000686,100000686,3,1
100000687,100000687,1,1
100000688,100000688,2,1
100000689,100000689,2,1
100000690,100000690,1,1
100000691,100000691,1,1
100000692,100000692,1,1
100000693,100000693,2,1
100000695,100000695,1,1
100000696,100000696,0,1
100000697,100000697,0,0
100000698,100000698,2,1
100000699,100000699,2,1
100000700,100000700,1,1
100000701,100000701,2,1
100000702,100000702,2,1
100000703,100000703,2,1
100000704,100000704,4,1
100000705,100000705,1,1
100000706,100000706,4,1
100000708,100000708,3,1
100000709,100000709,3,1
100000710,100000710,1,1
100000711,100000711,0,0
100000712,100000712,1,1
100000713,100000713,0,1
100000714,100000714,1,1
100000715,100000715,1,1
100000716,100000716,3,1
100000717,100000717,5,1
100000718,100000718,1,1
100000719,100000719,5,1
100000720,100000720,4,1
100000721,100000721,1,1
100000722,100000722,2,1
100000723,100000723,1,1
100000724,100000724,2,1
100000725,100000725,3,1
100000728,100000728,1,1
100000729,100000729,1,0
100000730,100000730,1,1
100000731,100000731,2,1
100000732,100000732,2,1
100000733,100000733,1,1
100000734,100000734,10,1
100000735,100000735,1,1
100000736,100000736,9,1
100000737,100000737,2,1
100000738,100000738,1,1
100000739,100000739,1,1
100000740,100000740,1,1
100000741,100000741,2,1
100000742,100000742,1,1
100000743,100000743,1,1
100000744,100000744,3,1
100000745,100000745,1,1
100000746,100000746,1,1
100000747,100000747,2,1
100000748,100000748,5,1
100000750,100000750,1,1
100000751,100000751,2,1
100000752,100000752,2,1
100000753,100000753,4,1
100000754,100000754,1,1
100000755,100000755,2,1
100000757,100000757,2,1
100000758,100000758,2,1
100000759,100000759,1,1
100000760,100000760,7,1
100000761,100000761,1,1
100000762,100000762,1,1
100000763,100000763,1,1
100000764,100000764,2,1
100000765,100000765,2,1
100000766,100000766,1,1
100000767,100000767,3,1
100000768,100000768,2,1
100000769,100000769,1,1
100000770,100000770,1,1
100000771,100000771,2,1
100000772,100000772,2,1
100000773,100000773,3,1
100000774,100000774,1,1
100000775,100000775,1,1
100000776,100000776,1,1
100000778,100000778,1,1
100000779,100000779,1,1
100000780,100000780,1,1
100000781,100000781,3,1
100000782,100000782,1,1
100000783,100000783,1,1
100000784,100000784,1,1
100000785,100000785,1,1
100000786,100000786,1,1
100000787,100000787,2,1
100000788,100000788,1,1
100000789,100000789,3,1
100000790,100000790,1,1
100000791,100000791,1,1
100000792,100000792,1,1
100000793,100000793,1,1
100000794,100000794,2,1
100000795,100000795,1,1
100000796,100000796,1,1
100000797,100000797,1,1
100000798,100000798,1,1
100000799,100000799,1,1
100000800,100000800,1,1
100000801,100000801,1,1
100000802,100000802,1,1
100000803,100000803,3,1
100000804,100000804,2,1
100000805,100000805,2,1
100000806,100000806,1,1
100000807,100000807,1,1
100000808,100000808,1,1
100000809,100000809,3,1
100000810,100000810,1,1
100000811,100000811,4,1
100000812,100000812,2,1
100000813,100000813,4,1
100000814,100000814,2,1
100000815,100000815,1,1
100000816,100000816,6,1
100000817,100000817,6,1
100000818,100000818,7,1
100000819,100000819,2,1
100000820,100000820,1,1
100000821,100000821,3,1
100000822,100000822,1,1
100000823,100000823,4,1
100000824,100000824,2,1
100000825,100000825,18,1
100000826,100000826,18,1
100000827,100000827,12,1
100000828,100000828,1,1
100000829,100000829,1,1
100000830,100000830,2,1
100000831,100000831,2,1
100000832,100000832,1,1
100000833,100000833,1,1
100000834,100000834,3,1
100000835,100000835,2,1
100000836,100000836,1,1
100000837,100000837,1,1
100000838,100000838,2,1
100000839,100000839,1,1
100000840,100000840,1,1
100000841,100000841,1,1
100000842,100000842,1,1
100000843,100000843,4,1
100000844,100000844,1,1
100000845,100000845,1,1
100000846,100000846,1,1
100000847,100000847,0,1
100000848,100000848,1,1
100000849,100000849,1,1
100000850,100000850,1,1
100000851,100000851,8,1
100000852,100000852,1,1
100000853,100000853,1,1
100000854,100000854,3,1
100000855,100000855,3,1
100000856,100000856,1,1
100000857,100000857,3,1
100000858,100000858,1,1
100000859,100000859,1,1
100000860,100000860,3,1
100000861,100000861,0,1
100000862,100000862,0,1
100000863,100000863,0,1
100000864,100000864,1,1
100000865,100000865,0,0
100000866,100000866,0,1
100000867,100000867,4,1
100000868,100000868,1,1
100000869,100000869,1,0
100000870,100000870,1,1
100000871,100000871,1,1
100000873,100000873,1,1
100000874,100000874,3,1
100000875,100000875,1,1
100000876,100000876,5,1
100000877,100000877,3,1
100000878,100000878,2,1
100000879,100000879,1,1
100000880,100000880,1,1
100000881,100000881,2,1
100000882,100000882,1,1
100000883,100000883,8,1
100000886,100000886,7,1
100000887,100000887,1,1
100000888,100000888,1,1
100000890,100000890,1,1
100000891,100000891,1,1
100000892,100000892,1,1
100000893,100000893,1,1
100000894,100000894,1,1
100000895,100000895,1,1
100000896,100000896,1,1
100000897,100000897,1,1
100000898,100000898,1,1
100000899,100000899,1,1
100000900,100000900,1,1
100000901,100000901,1,1
100000903,100000903,1,1
100000904,100000904,1,1
100000905,100000905,1,1
100000906,100000906,1,1
100000908,100000908,1,1
100000909,100000909,1,1
100000910,100000910,1,1
100000911,100000911,1,1
100000912,100000912,1,1
100000913,100000913,1,1
100000914,100000914,1,1
100000915,100000915,1,1
100000916,100000916,2,1
100000917,100000917,1,1
100000918,100000918,1,1
100000919,100000919,1,1
100000922,100000922,1,1
100000923,100000923,1,1
100000924,100000924,2,1
100000926,100000926,1,1
100000934,100000934,2,1
100000935,100000935,1,1
100000936,100000936,0,1
100000937,100000937,1,1
100000938,100000938,2,1
100000939,100000939,3,1
100000940,100000940,2,1
100000941,100000941,1,1
100000942,100000942,2,1
100000943,100000943,1,1
100000944,100000944,1,1
100000945,100000945,2,1
100000946,100000946,6,1
100000947,100000947,1,1
100000948,100000948,1,1
100000949,100000949,4,1
100000950,100000950,5,1
100000951,100000951,1,1
100000952,100000952,1,1
100000953,100000953,3,1
100000954,100000954,3,1
100000955,100000955,2,1
100000956,100000956,1,1
100000957,100000957,1,1
100000958,100000958,1,1
100000959,100000959,1,1
100000960,100000960,1,1
100000961,100000961,1,1
100000962,100000962,1,1
100000963,100000963,1,1
100000964,100000964,2,1
100000965,100000965,1,1
100000966,100000966,2,1
100000967,100000967,1,1
100000968,100000968,5,1
100000969,100000969,5,1
100000970,100000970,1,1
100000971,100000971,1,1
100000972,100000972,2,1
100000975,100000975,5,1
100000976,100000976,3,1
100000977,100000977,1,1
100000978,100000978,4,1
100000979,100000979,5,1
100000980,100000980,3,1
100000981,100000981,1,1
100000982,100000982,4,1
100000983,100000983,1,1
100000984,100000984,1,1
100000985,100000985,1,1
100000986,100000986,1,1
100000987,100000987,1,1
100000988,100000988,1,1
100000989,100000989,1,1
100000990,100000990,1,1
100001004,100001004,2,0
100001005,100001005,2,1
100001012,100001012,1,1
100001017,100001017,1,1
100001018,100001018,11,1
100001019,100001019,2,1
100001020,100001020,1,1
100001021,100001021,2,1
100001023,100001023,10,1
100001025,100001025,1,1
100001027,100001027,3,1
100001028,100001028,1,1
100001029,100001029,2,1
100001031,100001031,1,1
100001032,100001032,3,1
100001033,100001033,2,1
100001034,100001034,2,1
100001035,100001035,1,1
100001036,100001036,1,1
100001037,100001037,1,1
100001038,100001038,1,1
100001039,100001039,3,1
100001040,100001040,3,1
100001041,100001041,4,1
100001042,100001042,1,1
100001043,100001043,2,1
100001044,100001044,3,1
100001045,100001045,4,1
100001046,100001046,1,1
100001047,100001047,2,1
100001048,100001048,4,1
100001049,100001049,4,1
100001050,100001050,1,1
100001051,100001051,1,1
100001052,100001052,2,1
100001060,100001060,2,1
100001072,100001072,1,1
100001073,100001073,1,1
100001074,100001074,1,1
100001075,100001075,1,1
100001076,100001076,1,1
100001077,100001077,4,1
100001078,100001078,3,1
100001079,100001079,1,1
100001080,100001080,1,1
100001081,100001081,1,1
100001082,100001082,1,1
100001083,100001083,1,1
100001084,100001084,8,1
100001085,100001085,1,1
100001086,100001086,1,1
100001087,100001087,3,1
100001088,100001088,1,1
100001089,100001089,3,1
100001090,100001090,6,1
100001091,100001091,1,1
100001092,100001092,1,1
100001093,100001093,5,1
100001094,100001094,3,1
100001095,100001095,4,1
100001096,100001096,7,1
100001097,100001097,3,1
100001098,100001098,4,1
100001099,100001099,6,1
100001100,100001100,1,1
100001101,100001101,1,1
100001102,100001102,3,1
100001103,100001103,2,1
100001104,100001104,1,1
100001105,100001105,4,1
100001106,100001106,1,1
100001107,100001107,2,1
100001108,100001108,1,1
100001109,100001109,2,1
100001114,100001114,1,1
100001115,100001115,2,1
100001116,100001116,1,1
100001117,100001117,2,1
100001118,100001118,1,1
100001119,100001119,3,1
100001120,100001120,2,1
100001121,100001121,4,1
100001122,100001122,1,1
100001123,100001123,1,1
100001124,100001124,6,1
100001125,100001125,6,1
100001126,100001126,11,1
100001127,100001127,1,1
100001128,100001128,2,1
100001129,100001129,0,0
100001130,100001130,0,0
100001131,100001131,1,1
100001132,100001132,1,1
100001133,100001133,2,1
100001134,100001134,1,1
100001135,100001135,1,1
100001136,100001136,5,1
100001137,100001137,1,1
100001139,100001139,3,1
100001140,100001140,1,1
100001141,100001141,1,1
100001142,100001142,7,1
100001143,100001143,1,1
100001144,100001144,4,1
100001145,100001145,3,1
100001146,100001146,1,1
100001147,100001147,1,1
100001148,100001148,1,1
100001149,100001149,1,0
100001151,100001151,2,1
100001152,100001152,1,1
100001153,100001153,1,1
100001154,100001154,1,1
100001155,100001155,1,1
100001156,100001156,1,1
100001157,100001157,1,1
100001158,100001158,1,1
100001159,100001159,1,1
100001160,100001160,1,1
100001161,100001161,1,1
100001162,100001162,1,1
100001163,100001163,1,1
100001164,100001164,2,1
100001165,100001165,2,1
100001166,100001166,1,1
100001167,100001167,2,1
100001168,100001168,1,1
100001169,100001169,1,1
100001170,100001170,7,1
100001171,100001171,1,1
100001172,100001172,2,1
100001173,100001173,6,1
100001174,100001174,1,0
100001175,100001175,1,1
100001177,100001177,3,1
100001178,100001178,2,1
100001179,100001179,6,1
100001180,100001180,2,1
100001181,100001181,6,1
100001182,100001182,2,1
100001183,100001183,1,1
100001184,100001184,1,1
100001185,100001185,1,1
100001186,100001186,3,1
100001187,100001187,2,1
100001188,100001188,1,1
100001189,100001189,4,1
100001190,100001190,3,1
100001191,100001191,1,1
100001192,100001192,1,1
100001193,100001193,1,1
100001194,100001194,1,1
100001195,100001195,1,1
100001196,100001196,1,1
100001199,100001199,2,1
100001200,100001200,3,1
100001201,100001201,2,1
100001202,100001202,1,1
100001203,100001203,5,1
100001204,100001204,2,1
100001205,100001205,3,1
100001206,100001206,3,1
100001207,100001207,3,1
100001208,100001208,1,1
100001209,100001209,1,1
100001210,100001210,3,1
100001211,100001211,1,1
100001212,100001212,1,1
100001213,100001213,5,1
100001214,100001214,11,1
100001215,100001215,3,1
100001216,100001216,1,1
100001217,100001217,5,1
100001218,100001218,2,1
100001219,100001219,1,1
100001220,100001220,1,1
100001221,100001221,1,1
100001222,100001222,4,1
100001223,100001223,3,1
100001224,100001224,1,1
100001225,100001225,2,1
100001226,100001226,0,1
100001227,100001227,1,1
100001228,100001228,1,1
100001229,100001229,1,1
100001230,100001230,1,1
100001231,100001231,1,1
100001232,100001232,3,1
100001233,100001233,2,1
100001234,100001234,2,1
100001235,100001235,5,1
100001236,100001236,1,1
100001237,100001237,1,1
100001238,100001238,1,1
100001239,100001239,2,1
100001240,100001240,3,1
